ms,type,side,price,qty,uid
38250,NEW,1,2701,221,20127
38250,NEW,1,3822,76,20128
38250,NEW,1,7902,146,20129
38250,NEW,1,8755,276,20130
38250,CANCEL,0,0,0,18047
38250,NEW,1,39851,28,20131
38250,NEW,0,309,126,20132
38250,NEW,0,3247,526,20133
38250,NEW,0,3442,133,20134
38250,NEW,0,3703,41,20135
38250,CANCEL,0,0,0,587
38250,NEW,0,5272,373,20136
38250,NEW,0,7747,18,20137
38251,NEW,1,124705,2,20138
38252,NEW,0,2460,173,20139
38253,NEW,1,308,40,20140
38253,NEW,1,2701,57,20141
38253,NEW,1,3247,46,20142
38253,NEW,1,39851,215,20143
38253,CANCEL,0,0,0,15209
38253,NEW,0,1083,76,20144
38253,NEW,0,1787,157,20145
38253,CANCEL,0,0,0,18796
38253,NEW,0,3440,27,20146
38253,NEW,0,3703,60,20147
38253,CANCEL,0,0,0,9175
38253,NEW,0,3822,423,20148
38253,NEW,0,5272,55,20149
38253,NEW,0,7748,42,20150
38253,NEW,0,7903,17,20151
38253,NEW,0,8756,158,20152
38254,NEW,1,124702,28,20153
38255,NEW,1,2459,28,20154
38256,NEW,1,1786,30,20155
38256,CANCEL,0,0,0,972
38256,NEW,1,2701,181,20156
38256,NEW,1,3440,10,20157
38256,NEW,1,3703,9,20158
38256,NEW,1,39848,85,20159
38256,CANCEL,0,0,0,16277
38256,NEW,0,309,51,20160
38256,NEW,0,1083,142,20161
38256,NEW,0,3247,81,20162
38256,NEW,0,3822,101,20163
38256,NEW,0,5272,93,20164
38256,NEW,0,7748,2,20165
38256,CANCEL,0,0,0,190
38256,NEW,0,7903,41,20166
38256,CANCEL,0,0,0,17039
38256,NEW,0,8756,101,20167
38257,NEW,0,124702,4,20168
38258,NEW,0,2460,2,20169
38259,NEW,1,308,2,20170
38259,NEW,1,1083,43,20171
38259,CANCEL,0,0,0,11302
38259,NEW,1,2701,37,20172
38259,NEW,1,3247,69,20173
38259,NEW,1,3440,41,20174
38259,CANCEL,0,0,0,1922
38259,NEW,1,3703,9,20175
38259,CANCEL,0,0,0,8768
38259,NEW,1,3822,64,20176
38259,CANCEL,0,0,0,19529
38259,NEW,1,7747,23,20177
38259,NEW,1,8754,183,20178
38259,NEW,1,39845,157,20179
38259,NEW,0,1787,25,20180
38259,NEW,0,5272,257,20181
38259,NEW,0,7903,16,20182
38259,CANCEL,0,0,0,13565
38260,NEW,0,124702,12,20183
38261,NEW,0,2460,43,20184
38261,CANCEL,0,0,0,12223
38262,NEW,1,308,22,20185
38262,NEW,1,1786,44,20186
38262,CANCEL,0,0,0,7131
38262,NEW,1,3439,123,20187
38262,CANCEL,0,0,0,16403
38262,NEW,1,3703,103,20188
38262,NEW,1,3822,138,20189
38262,CANCEL,0,0,0,3888
38262,NEW,1,7747,24,20190
38262,NEW,1,7902,47,20191
38262,NEW,1,39845,41,20192
38262,NEW,0,1084,121,20193
38262,CANCEL,0,0,0,16162
38262,NEW,0,2702,83,20194
38262,NEW,0,3247,55,20195
38262,NEW,0,5272,22,20196
38262,NEW,0,8755,74,20197
38263,NEW,1,124701,10,20198
38263,CANCEL,0,0,0,6476
38264,NEW,0,2460,79,20199
38265,NEW,1,308,7,20200
38265,CANCEL,0,0,0,13326
38265,NEW,1,1083,42,20201
38265,NEW,1,1786,80,20202
38265,NEW,1,2701,8,20203
38265,CANCEL,0,0,0,8041
38265,NEW,1,3247,59,20204
38265,CANCEL,0,0,0,15352
38265,NEW,1,5272,673,20205
38265,CANCEL,0,0,0,1644
38265,NEW,1,7745,27,20206
38265,CANCEL,0,0,0,2562
38265,NEW,1,7902,23,20207
38265,NEW,0,3440,34,20208
38265,CANCEL,0,0,0,9247
38265,NEW,0,3704,17,20209
38265,NEW,0,3822,22,20210
38265,NEW,0,8755,145,20211
38265,NEW,0,39856,277,20212
38265,CANCEL,0,0,0,10017
38266,NEW,0,124702,11,20213
38267,NEW,0,2460,43,20214
38268,NEW,1,308,113,20215
38268,NEW,1,1083,94,20216
38268,NEW,1,5272,57,20217
38268,CANCEL,0,0,0,9520
38268,NEW,1,7745,42,20218
38268,NEW,1,8753,167,20219
38268,NEW,0,1787,1,20220
38268,NEW,0,3247,100,20221
38268,NEW,0,3440,28,20222
38268,NEW,0,3704,1,20223
38268,NEW,0,3822,130,20224
38268,CANCEL,0,0,0,12793
38268,NEW,0,39864,55,20225
38269,NEW,0,124702,6,20226
38270,NEW,0,2460,38,20227
38271,NEW,1,2701,59,20228
38271,NEW,1,3703,22,20229
38271,NEW,1,3822,262,20230
38271,NEW,1,5271,216,20231
38271,NEW,1,8753,86,20232
38271,NEW,1,39848,59,20233
38271,NEW,0,1083,91,20234
38271,NEW,0,1787,124,20235
38271,NEW,0,3247,108,20236
38271,CANCEL,0,0,0,14626
38271,NEW,0,3440,33,20237
38271,NEW,0,7747,46,20238
38271,NEW,0,7904,31,20239
38272,NEW,0,124703,36,20240
38273,NEW,0,2461,72,20241
38274,NEW,1,2701,57,20242
38274,NEW,1,3247,59,20243
38274,NEW,1,3703,39,20244
38274,NEW,1,5271,15,20245
38274,NEW,1,7745,5,20246
38274,NEW,1,7904,23,20247
38274,NEW,1,8753,128,20248
38274,NEW,0,309,52,20249
38274,NEW,0,1083,31,20250
38274,NEW,0,1787,168,20251
38274,CANCEL,0,0,0,8100
38274,NEW,0,3440,582,20252
38274,NEW,0,3822,212,20253
38274,NEW,0,39856,20,20254
38275,NEW,1,124701,6,20255
38276,NEW,1,2460,31,20256
38277,NEW,1,308,294,20257
38277,CANCEL,0,0,0,19075
38277,NEW,1,1083,4,20258
38277,NEW,1,2701,65,20259
38277,NEW,1,3247,59,20260
38277,NEW,1,3439,181,20261
38277,NEW,1,3822,97,20262
38277,NEW,1,7745,13,20263
38277,NEW,1,7904,17,20264
38277,NEW,1,8752,223,20265
38277,NEW,1,39849,23,20266
38277,NEW,0,1787,89,20267
38277,NEW,0,3704,3,20268
38277,NEW,0,5272,223,20269
38278,NEW,1,124700,8,20270
38279,NEW,1,2460,92,20271
38280,NEW,1,308,480,20272
38280,NEW,1,1786,67,20273
38280,NEW,1,3247,99,20274
38280,NEW,1,3440,20,20275
38280,NEW,1,3822,188,20276
38280,NEW,1,5272,80,20277
38280,NEW,1,7745,8,20278
38280,NEW,1,7903,77,20279
38280,NEW,1,8752,209,20280
38280,NEW,0,1083,108,20281
38280,NEW,0,2702,243,20282
38280,NEW,0,3704,54,20283
38280,NEW,0,39850,51,20284
38281,NEW,1,124700,15,20285
38282,NEW,1,2460,16,20286
38283,NEW,1,308,106,20287
38283,NEW,1,1083,230,20288
38283,NEW,1,1786,28,20289
38283,NEW,1,2701,60,20290
38283,NEW,1,3247,23,20291
38283,NEW,1,3703,61,20292
38283,NEW,1,3822,83,20293
38283,NEW,1,7745,68,20294
38283,NEW,0,3440,28,20295
38283,NEW,0,5273,30,20296
38283,NEW,0,7903,20,20297
38283,NEW,0,8752,308,20298
38283,CANCEL,0,0,0,18636
38283,NEW,0,39853,18,20299
38283,CANCEL,0,0,0,18065
38284,NEW,0,124701,11,20300
38285,NEW,1,2460,19,20301
38286,NEW,1,1786,689,20302
38286,NEW,1,2701,44,20303
38286,NEW,1,3247,37,20304
38286,NEW,1,3703,20,20305
38286,NEW,1,3822,48,20306
38286,NEW,1,7745,105,20307
38286,NEW,1,8751,129,20308
38286,NEW,1,39848,33,20309
38286,NEW,0,309,292,20310
38286,NEW,0,1083,45,20311
38286,NEW,0,3440,285,20312
38286,NEW,0,5273,91,20313
38286,NEW,0,7903,48,20314
38287,NEW,0,124701,5,20315
38287,CANCEL,0,0,0,6895
38288,NEW,0,2461,94,20316
38289,NEW,1,1786,26,20317
38289,NEW,1,2701,43,20318
38289,NEW,1,3246,335,20319
38289,NEW,1,8751,556,20320
38289,NEW,0,309,56,20321
38289,NEW,0,1083,887,20322
38289,NEW,0,3440,115,20323
38289,CANCEL,0,0,0,4801
38289,NEW,0,3704,33,20324
38289,NEW,0,3822,58,20325
38289,NEW,0,5273,46,20326
38289,NEW,0,7747,30,20327
38289,CANCEL,0,0,0,15903
38289,NEW,0,7905,242,20328
38289,NEW,0,39852,34,20329
38290,NEW,1,124700,22,20330
38291,NEW,1,2460,14,20331
38292,NEW,1,308,138,20332
38292,CANCEL,0,0,0,1426
38292,NEW,1,1786,115,20333
38292,NEW,1,3440,12,20334
38292,NEW,1,3703,10,20335
38292,CANCEL,0,0,0,3133
38292,NEW,1,7745,22,20336
38292,NEW,1,8750,147,20337
38292,NEW,0,1083,554,20338
38292,NEW,0,2702,150,20339
38292,CANCEL,0,0,0,4772
38292,NEW,0,3247,243,20340
38292,NEW,0,3822,119,20341
38292,NEW,0,5273,34,20342
38292,NEW,0,7908,22,20343
38292,NEW,0,39853,10,20344
38293,NEW,1,124700,10,20345
38293,CANCEL,0,0,0,6615
38294,NEW,1,2460,62,20346
38295,NEW,1,308,31,20347
38295,NEW,1,1083,22,20348
38295,NEW,1,1786,67,20349
38295,CANCEL,0,0,0,5928
38295,NEW,1,3246,60,20350
38295,NEW,1,3440,5,20351
38295,NEW,1,3703,84,20352
38295,NEW,1,7747,6,20353
38295,NEW,1,7908,4,20354
38295,NEW,0,2702,87,20355
38295,NEW,0,3822,673,20356
38295,NEW,0,5273,193,20357
38295,NEW,0,8751,102,20358
38295,NEW,0,39852,6,20359
38296,NEW,1,124701,12,20360
38297,NEW,0,2461,293,20361
38298,NEW,1,2701,164,20362
38298,NEW,1,3246,117,20363
38298,NEW,1,3440,3,20364
38298,NEW,1,7747,2,20365
38298,NEW,1,7908,130,20366
38298,NEW,1,8750,92,20367
38298,NEW,0,309,46,20368
38298,CANCEL,0,0,0,6569
38298,NEW,0,1084,214,20369
38298,NEW,0,1787,90,20370
38298,NEW,0,3704,4,20371
38298,NEW,0,3822,186,20372
38298,NEW,0,5273,157,20373
38298,NEW,0,39853,36,20374
38299,NEW,0,124703,15,20375
38300,NEW,1,2460,63,20376
38301,NEW,1,2701,93,20377
38301,NEW,1,3246,26,20378
38301,CANCEL,0,0,0,5409
38301,NEW,1,3440,5,20379
38301,NEW,1,5272,211,20380
38301,NEW,1,7747,7,20381
38301,NEW,1,8750,79,20382
38301,NEW,1,39850,35,20383
38301,NEW,0,1787,296,20384
38301,CANCEL,0,0,0,16467
38301,NEW,0,3704,23,20385
38301,NEW,0,3822,225,20386
38301,NEW,0,7909,52,20387
38302,NEW,1,124700,12,20388
38303,NEW,0,2460,132,20389
38304,NEW,1,308,22,20390
38304,NEW,1,1083,57,20391
38304,NEW,1,2701,91,20392
38304,CANCEL,0,0,0,15772
38304,NEW,1,3246,489,20393
38304,CANCEL,0,0,0,14404
38304,NEW,1,3440,55,20394
38304,NEW,1,5272,727,20395
38304,NEW,1,7747,19,20396
38304,CANCEL,0,0,0,10733
38304,NEW,1,8750,297,20397
38304,NEW,1,39850,32,20398
38304,NEW,0,1787,250,20399
38304,NEW,0,3704,404,20400
38304,NEW,0,3822,233,20401
38304,CANCEL,0,0,0,9981
38304,NEW,0,7909,36,20402
38305,NEW,0,124702,11,20403
38306,NEW,0,2460,10,20404
38307,NEW,1,308,163,20405
38307,NEW,1,1083,89,20406
38307,NEW,1,3246,157,20407
38307,NEW,1,3822,345,20408
38307,NEW,1,5273,100,20409
38307,NEW,1,7909,60,20410
38307,NEW,1,8750,143,20411
38307,NEW,1,39850,14,20412
38307,NEW,0,1787,114,20413
38307,NEW,0,2702,77,20414
38307,NEW,0,3442,50,20415
38307,NEW,0,3704,33,20416
38307,CANCEL,0,0,0,3275
38307,NEW,0,7748,13,20417
38308,NEW,1,124700,4,20418
38309,NEW,0,2460,17,20419
38310,NEW,1,308,20,20420
38310,NEW,1,1083,8,20421
38310,CANCEL,0,0,0,10881
38310,NEW,1,3245,2169,20422
38310,NEW,1,3703,6,20423
38310,CANCEL,0,0,0,16146
38310,NEW,1,5273,29,20424
38310,CANCEL,0,0,0,12054
38310,NEW,1,7908,88,20425
38310,NEW,1,8750,142,20426
38310,NEW,1,39848,25,20427
38310,NEW,0,1787,752,20428
38310,CANCEL,0,0,0,1511
38310,NEW,0,2703,3384,20429
38310,CANCEL,0,0,0,13065
38310,NEW,0,3440,234,20430
38310,NEW,0,3824,87,20431
38310,NEW,0,7748,12,20432
38311,NEW,0,124701,3,20433
38311,CANCEL,0,0,0,16723
38312,NEW,0,2460,108,20434
38313,NEW,1,3245,545,20435
38313,NEW,1,3440,108,20436
38313,NEW,1,3824,30,20437
38313,NEW,1,5273,129,20438
38313,CANCEL,0,0,0,3752
38313,NEW,1,7906,36,20439
38313,NEW,1,8750,122,20440
38313,NEW,1,39848,24,20441
38313,NEW,0,309,2529,20442
38313,CANCEL,0,0,0,8996
38313,NEW,0,1084,40,20443
38313,NEW,0,1787,720,20444
38313,NEW,0,2704,370,20445
38313,NEW,0,3704,141,20446
38313,NEW,0,7748,16,20447
38314,NEW,0,124702,5,20448
38315,NEW,0,2461,486,20449
38315,CANCEL,0,0,0,13345
38316,NEW,1,1787,564,20450
38316,NEW,1,2703,199,20451
38316,NEW,1,3244,122,20452
38316,NEW,1,3440,13,20453
38316,NEW,1,3704,4,20454
38316,NEW,1,7747,13,20455
38316,NEW,1,8750,101,20456
38316,NEW,1,39845,38,20457
38316,NEW,0,309,4,20458
38316,NEW,0,1084,8,20459
38316,NEW,0,3825,14,20460
38316,CANCEL,0,0,0,13511
38316,NEW,0,5274,97,20461
38316,NEW,0,7908,37,20462
38316,CANCEL,0,0,0,4376
38317,NEW,1,124700,11,20463
38318,NEW,1,2460,13,20464
38318,CANCEL,0,0,0,6441
38319,NEW,1,1083,4,20465
38319,NEW,1,1787,259,20466
38319,CANCEL,0,0,0,12998
38319,NEW,1,3240,1070,20467
38319,NEW,1,3440,5,20468
38319,NEW,1,3704,44,20469
38319,NEW,1,5274,17,20470
38319,NEW,1,39845,117,20471
38319,NEW,0,309,13,20472
38319,NEW,0,2703,393,20473
38319,NEW,0,3825,23,20474
38319,NEW,0,7748,33,20475
38319,NEW,0,7911,3,20476
38319,NEW,0,8751,74,20477
38320,NEW,1,124701,5,20478
38320,CANCEL,0,0,0,18151
38321,NEW,0,2461,137,20479
38322,NEW,1,2701,470,20480
38322,NEW,1,3440,2,20481
38322,CANCEL,0,0,0,18997
38322,NEW,1,5273,654,20482
38322,NEW,1,8750,174,20483
38322,CANCEL,0,0,0,9478
38322,NEW,1,39839,98,20484
38322,NEW,0,309,60,20485
38322,NEW,0,1084,23,20486
38322,NEW,0,1788,47,20487
38322,NEW,0,3242,106,20488
38322,NEW,0,3706,606,20489
38322,NEW,0,3825,42,20490
38322,NEW,0,7748,40,20491
38322,NEW,0,7912,64,20492
38323,NEW,0,124702,9,20493
38323,CANCEL,0,0,0,19487
38324,NEW,0,2461,17,20494
38325,NEW,1,1787,46,20495
38325,NEW,1,3240,309,20496
38325,NEW,1,3440,1,20497
38325,NEW,1,7748,5,20498
38325,NEW,1,39838,115,20499
38325,NEW,0,309,54,20500
38325,NEW,0,1084,32,20501
38325,NEW,0,2703,286,20502
38325,CANCEL,0,0,0,12100
38325,NEW,0,3707,19,20503
38325,NEW,0,3825,41,20504
38325,CANCEL,0,0,0,10395
38325,NEW,0,5274,11,20505
38325,CANCEL,0,0,0,13923
38325,NEW,0,7913,5,20506
38325,NEW,0,8751,82,20507
38325,CANCEL,0,0,0,17282
38326,NEW,1,124701,2,20508
38327,NEW,1,2461,8,20509
38328,NEW,1,3240,832,20510
38328,CANCEL,0,0,0,10973
38328,NEW,1,3440,11,20511
38328,NEW,1,5274,114,20512
38328,NEW,1,8750,92,20513
38328,NEW,1,39837,42,20514
38328,NEW,0,309,8,20515
38328,NEW,0,1084,27,20516
38328,NEW,0,1788,40,20517
38328,NEW,0,2703,75,20518
38328,CANCEL,0,0,0,14890
38328,NEW,0,3708,125,20519
38328,NEW,0,3825,712,20520
38328,NEW,0,7913,6,20521
38328,CANCEL,0,0,0,18399
38329,NEW,0,124702,9,20522
38330,NEW,0,2462,223,20523
38331,NEW,1,1787,1270,20524
38331,NEW,1,7748,12,20525
38331,NEW,1,8750,117,20526
38331,NEW,1,39834,39,20527
38331,NEW,0,309,64,20528
38331,NEW,0,1084,10,20529
38331,NEW,0,2703,2471,20530
38331,NEW,0,3240,547,20531
38331,NEW,0,3440,66,20532
38331,NEW,0,3708,9,20533
38331,CANCEL,0,0,0,15100
38331,NEW,0,3826,90,20534
38331,CANCEL,0,0,0,14105
38331,NEW,0,5276,279,20535
38331,NEW,0,7913,63,20536
38332,NEW,1,124701,4,20537
38333,NEW,0,2463,10,20538
38334,NEW,1,1787,273,20539
38334,NEW,1,2703,286,20540
38334,NEW,1,3440,36,20541
38334,NEW,1,7748,11,20542
38334,CANCEL,0,0,0,8370
38334,NEW,1,8750,146,20543
38334,NEW,0,309,29,20544
38334,NEW,0,1085,554,20545
38334,NEW,0,3240,546,20546
38334,NEW,0,3708,67,20547
38334,CANCEL,0,0,0,14835
38334,NEW,0,3827,163,20548
38334,NEW,0,5278,203,20549
38334,CANCEL,0,0,0,15563
38334,NEW,0,7913,40,20550
38334,NEW,0,39841,196,20551
38335,NEW,0,124701,5,20552
38336,NEW,1,2462,29,20553
38336,CANCEL,0,0,0,11753
38337,NEW,1,3240,552,20554
38337,CANCEL,0,0,0,9837
38337,NEW,1,3825,22,20555
38337,CANCEL,0,0,0,15407
38337,NEW,1,7913,32,20556
38337,NEW,0,309,105,20557
38337,NEW,0,1788,35,20558
38337,NEW,0,2704,106,20559
38337,NEW,0,3440,160,20560
38337,CANCEL,0,0,0,19918
38337,NEW,0,3708,1,20561
38337,NEW,0,5279,116,20562
38337,NEW,0,7748,30,20563
38337,NEW,0,8751,164,20564
38337,CANCEL,0,0,0,16562
38337,NEW,0,39849,81,20565
38338,NEW,0,124701,4,20566
38339,NEW,1,2462,14,20567
38340,NEW,1,308,100,20568
38340,NEW,1,3708,26,20569
38340,NEW,1,7748,3,20570
38340,CANCEL,0,0,0,6453
38340,NEW,1,7912,140,20571
38340,NEW,1,39841,34,20572
38340,CANCEL,0,0,0,16421
38340,NEW,0,1788,64,20573
38340,NEW,0,2704,23,20574
38340,NEW,0,3240,458,20575
38340,CANCEL,0,0,0,14473
38340,NEW,0,3442,84,20576
38340,NEW,0,3827,274,20577
38340,NEW,0,5280,146,20578
38340,CANCEL,0,0,0,6750
38340,NEW,0,8751,146,20579
38341,NEW,0,124701,6,20580
38342,NEW,0,2463,43,20581
38343,NEW,1,308,118,20582
38343,NEW,1,2703,101,20583
38343,NEW,1,3240,120,20584
38343,NEW,1,5280,1,20585
38343,NEW,1,7912,5,20586
38343,NEW,0,1788,121,20587
38343,NEW,0,3442,265,20588
38343,NEW,0,3709,18,20589
38343,NEW,0,3828,49,20590
38343,CANCEL,0,0,0,11702
38343,NEW,0,7748,6,20591
38343,CANCEL,0,0,0,11517
38343,NEW,0,8751,381,20592
38343,NEW,0,39840,15,20593
38344,NEW,0,124703,11,20594
38345,NEW,1,2462,34,20595
38346,NEW,1,308,67,20596
38346,CANCEL,0,0,0,5642
38346,NEW,1,3440,240,20597
38346,NEW,1,3827,47,20598
38346,NEW,1,5280,7,20599
38346,CANCEL,0,0,0,13182
38346,NEW,1,7748,10,20600
38346,NEW,1,8750,39,20601
38346,NEW,1,39840,94,20602
38346,NEW,0,1085,83,20603
38346,NEW,0,1788,179,20604
38346,NEW,0,2704,13,20605
38346,NEW,0,3242,182,20606
38346,NEW,0,3709,10,20607
38346,NEW,0,7913,22,20608
38346,CANCEL,0,0,0,17414
38347,NEW,0,124704,1,20609
38348,NEW,0,2463,17,20610
38349,NEW,1,308,158,20611
38349,NEW,1,3242,72,20612
38349,NEW,1,3708,47,20613
38349,NEW,1,3827,43,20614
38349,NEW,1,7748,7,20615
38349,NEW,1,7912,93,20616
38349,NEW,1,8750,59,20617
38349,NEW,0,1085,29,20618
38349,CANCEL,0,0,0,1106
38349,NEW,0,1788,40,20619
38349,NEW,0,2704,71,20620
38349,CANCEL,0,0,0,12680
38349,NEW,0,3440,130,20621
38349,CANCEL,0,0,0,12248
38349,NEW,0,5281,26,20622
38349,NEW,0,39844,39,20623
38350,NEW,0,124703,5,20624
38351,NEW,0,2463,52,20625
38352,NEW,1,308,288,20626
38352,NEW,1,7912,12,20627
38352,NEW,0,1085,20,20628
38352,CANCEL,0,0,0,19885
38352,NEW,0,1788,34,20629
38352,NEW,0,2704,16,20630
38352,CANCEL,0,0,0,11323
38352,NEW,0,3244,172,20631
38352,NEW,0,3442,25,20632
38352,NEW,0,3709,19,20633
38352,NEW,0,3828,93,20634
38352,NEW,0,5283,316,20635
38352,NEW,0,7748,7,20636
38352,CANCEL,0,0,0,2084
38352,NEW,0,8751,131,20637
38352,NEW,0,39851,16,20638
38353,NEW,0,124703,7,20639
38354,NEW,0,2463,83,20640
38355,NEW,1,308,2,20641
38355,NEW,1,1787,62,20642
38355,NEW,1,2703,68,20643
38355,NEW,1,3242,415,20644
38355,NEW,1,3440,121,20645
38355,NEW,1,3708,10,20646
38355,NEW,1,5283,14,20647
38355,NEW,1,7748,13,20648
38355,NEW,1,7912,41,20649
38355,NEW,1,39843,25,20650
38355,NEW,0,1085,11,20651
38355,NEW,0,3829,10,20652
38355,NEW,0,8751,59,20653
38355,CANCEL,0,0,0,17688
38356,NEW,0,124703,5,20654
38357,NEW,1,2462,29,20655
38358,NEW,1,308,24,20656
38358,NEW,1,1084,32,20657
38358,NEW,1,3244,255,20658
38358,NEW,1,3439,47,20659
38358,CANCEL,0,0,0,13814
38358,NEW,1,7748,11,20660
38358,NEW,1,39843,38,20661
38358,NEW,0,1788,61,20662
38358,NEW,0,2704,37,20663
38358,NEW,0,3709,121,20664
38358,NEW,0,3829,83,20665
38358,NEW,0,7912,114,20666
38358,NEW,0,8751,63,20667
38359,NEW,1,124701,8,20668
38360,NEW,0,2463,7,20669
38361,NEW,1,308,153,20670
38361,NEW,1,1084,41,20671
38361,NEW,1,3829,48,20672
38361,NEW,1,5283,7,20673
38361,NEW,1,7748,35,20674
38361,NEW,0,1788,206,20675
38361,NEW,0,2704,59,20676
38361,NEW,0,3244,256,20677
38361,NEW,0,3440,7,20678
38361,NEW,0,3709,21,20679
38361,NEW,0,7914,96,20680
38361,CANCEL,0,0,0,3503
38361,NEW,0,8751,473,20681
38361,NEW,0,39851,11,20682
38362,NEW,1,124703,4,20683
38363,NEW,0,2463,39,20684
38364,NEW,1,308,24,20685
38364,NEW,1,3243,464,20686
38364,NEW,1,3829,55,20687
38364,NEW,1,5283,1,20688
38364,CANCEL,0,0,0,16138
38364,NEW,1,7913,19,20689
38364,NEW,1,8750,53,20690
38364,NEW,0,1788,31,20691
38364,CANCEL,0,0,0,9851
38364,NEW,0,2704,368,20692
38364,NEW,0,3440,10,20693
38364,NEW,0,3709,39,20694
38364,NEW,0,7748,13,20695
38364,NEW,0,39851,30,20696
38364,CANCEL,0,0,0,14718
38365,NEW,0,124702,3,20697
38366,NEW,1,2462,24,20698
38366,CANCEL,0,0,0,11989
38367,NEW,1,308,129,20699
38367,NEW,1,1084,108,20700
38367,NEW,1,3829,78,20701
38367,NEW,1,5281,17,20702
38367,NEW,1,7747,3,20703
38367,NEW,1,39841,27,20704
38367,NEW,0,1788,54,20705
38367,NEW,0,2704,80,20706
38367,NEW,0,3245,68,20707
38367,NEW,0,3440,214,20708
38367,NEW,0,3709,1,20709
38367,NEW,0,7915,109,20710
38367,NEW,0,8751,133,20711
38368,NEW,1,124701,9,20712
38370,NEW,1,308,2561,20713
38370,NEW,1,1084,26,20714
38370,NEW,1,2703,192,20715
38370,CANCEL,0,0,0,10880
38370,NEW,1,3438,80,20716
38370,NEW,1,3708,87,20717
38370,NEW,1,3829,26,20718
38370,CANCEL,0,0,0,1871
38370,NEW,1,7747,29,20719
38370,NEW,1,7911,104,20720
38370,NEW,0,1788,15,20721
38370,CANCEL,0,0,0,5451
38370,NEW,0,3246,117,20722
38370,NEW,0,5283,67,20723
38370,NEW,0,8751,119,20724
38370,NEW,0,39842,29,20725
38371,NEW,0,124703,8,20726
38371,CANCEL,0,0,0,20687
38372,NEW,1,2462,115,20727
38373,NEW,1,308,81,20728
38373,NEW,1,1084,40,20729
38373,NEW,1,2703,39,20730
38373,NEW,1,3438,8,20731
38373,CANCEL,0,0,0,7989
38373,NEW,1,3829,38,20732
38373,NEW,1,8750,34,20733
38373,NEW,0,1788,25,20734
38373,NEW,0,3247,93,20735
38373,NEW,0,3709,22,20736
38373,NEW,0,5282,18,20737
38373,NEW,0,7748,20,20738
38373,NEW,0,7911,3,20739
38373,NEW,0,39841,29,20740
38374,NEW,0,124704,8,20741
38374,CANCEL,0,0,0,14029
38375,NEW,0,2463,18,20742
38376,NEW,1,1084,23,20743
38376,NEW,1,1787,60,20744
38376,NEW,1,3707,67,20745
38376,NEW,1,7906,81,20746
38376,CANCEL,0,0,0,6609
38376,NEW,1,8750,51,20747
38376,NEW,1,39841,12,20748
38376,NEW,0,309,53,20749
38376,NEW,0,2704,115,20750
38376,NEW,0,3247,36,20751
38376,CANCEL,0,0,0,17378
38376,NEW,0,3439,11,20752
38376,NEW,0,3829,36,20753
38376,NEW,0,5282,18,20754
38376,NEW,0,7748,31,20755
38377,NEW,1,124700,10,20756
38378,NEW,0,2463,3,20757
38378,CANCEL,0,0,0,12530
38379,NEW,1,308,102,20758
38379,NEW,1,1084,227,20759
38379,NEW,1,2703,150,20760
38379,NEW,1,3245,129,20761
38379,CANCEL,0,0,0,4406
38379,NEW,1,3439,30,20762
38379,NEW,1,3829,88,20763
38379,NEW,1,7908,13,20764
38379,NEW,1,39841,14,20765
38379,NEW,0,1788,395,20766
38379,NEW,0,3708,51,20767
38379,NEW,0,5282,47,20768
38379,NEW,0,7748,23,20769
38379,NEW,0,8751,148,20770
38380,NEW,0,124701,4,20771
38381,NEW,0,2463,55,20772
38382,NEW,1,308,11,20773
38382,CANCEL,0,0,0,9800
38382,NEW,1,1084,19,20774
38382,NEW,1,2703,78,20775
38382,NEW,1,3707,24,20776
38382,NEW,1,3828,168,20777
38382,NEW,1,7909,38,20778
38382,CANCEL,0,0,0,10163
38382,NEW,1,8750,70,20779
38382,NEW,1,39841,14,20780
38382,NEW,0,1788,253,20781
38382,NEW,0,3247,64,20782
38382,NEW,0,3439,63,20783
38382,NEW,0,5282,5,20784
38382,CANCEL,0,0,0,7078
38382,NEW,0,7748,13,20785
38382,CANCEL,0,0,0,4776
38383,NEW,0,124701,6,20786
38384,NEW,0,2463,60,20787
38384,CANCEL,0,0,0,10486
38385,NEW,1,308,160,20788
38385,NEW,1,1084,5,20789
38385,NEW,1,1787,55,20790
38385,NEW,1,2703,74,20791
38385,NEW,1,3246,64,20792
38385,NEW,1,3827,104,20793
38385,NEW,1,39841,11,20794
38385,CANCEL,0,0,0,1350
38385,NEW,0,3439,58,20795
38385,NEW,0,3707,36,20796
38385,NEW,0,5282,62,20797
38385,NEW,0,7748,16,20798
38385,CANCEL,0,0,0,6890
38385,NEW,0,7911,20,20799
38385,NEW,0,8751,74,20800
38386,NEW,1,124700,13,20801
38387,NEW,0,2463,71,20802
38388,NEW,1,308,1409,20803
38388,NEW,1,1084,13,20804
38388,CANCEL,0,0,0,15113
38388,NEW,1,2703,126,20805
38388,NEW,1,3247,18,20806
38388,NEW,1,3707,52,20807
38388,CANCEL,0,0,0,17878
38388,NEW,1,3827,113,20808
38388,NEW,1,5281,267,20809
38388,NEW,1,7747,13,20810
38388,NEW,1,8750,223,20811
38388,NEW,1,39841,11,20812
38388,NEW,0,1788,236,20813
38388,NEW,0,3439,17,20814
38388,NEW,0,7909,18,20815
38389,NEW,1,124700,5,20816
38389,CANCEL,0,0,0,10306
38390,NEW,1,2462,26,20817
